s_B,alpha_BW,beta1_BN,beta2_BkuadratH,rho2_BT,rBW,v1_WN,v2_WH,thetaN,lambda_beta1_BN,sigma_NW,phi_N,phi0_p,phi1_EP,gamma_N,pi_beta2_BkuadratH,phi2_P,gamma1_H,rho,rho1_T,omega_P,omega1_E
0.14868869366005172,0.21817858863764836,0.11903877663967401,0.05693613008751655,0.29264450788812224,0.2544766401069901,0.0785095168693847,0.13212573046720127,0.2892230924267265,0.09760504021990996,0.07872389916540817,0.15740762663498256,0.07916625787093032,0.07375433249238776,0.25647709681165465,0.09517676787372291,0.13174497084911915,0.17889525571400705,0.3677939729955887,0.052619670853206485,0.16604301297429952,0.0825104015431699
0.12722447692966574,0.23551287236845647,0.19640417332177706,0.060077800137742665,0.10243089493796327,0.30419684674794323,0.06733735952947548,0.06106317369552072,0.1746618632559506,0.11636711653626482,0.079630812045599,0.22338538367514843,0.11949818861265425,0.14713950940416395,0.21340325219733355,0.10866084631754741,0.08806232934765801,0.1918893536811973,0.3953355989570836,0.05241917638913553,0.251350301137727,0.11863271966860973
0.06987156815341725,0.10331756578557123,0.19651700920187715,0.05182218256515497,0.2939757653415278,0.38509590382234293,0.1396765424626425,0.1346452291734518,0.15414893462871077,0.1436829739324758,0.07336077510499099,0.29623723560548465,0.13601223971892046,0.06809769527094897,0.2476898418502653,0.06680142077448634,0.13779743204450695,0.2570033087674114,0.2140534098932016,0.13316970436757736,0.20387717190078747,0.05696411481624058
0.05055221171236024,0.2024186116598562,0.20506084778701555,0.059444296075592845,0.10863198239011523,0.26896283469638105,0.05802337456616422,0.06274886623319824,0.22879990864780314,0.12325720972102502,0.05420931896363619,0.22636270540333367,0.12798509888933496,0.1354385093369579,0.27570311226026956,0.1236873744944182,0.13680566901074503,0.2784169377880469,0.3017558078855487,0.07730708099728124,0.1409762548301425,0.06748814371759594
0.1315461428454834,0.1452991550395876,0.2119860828834707,0.11830067734163568,0.27822862273961424,0.33662601006836207,0.10245113895702546,0.08972872905603672,0.1817468342196193,0.07149403785907568,0.05178739347334138,0.15196071621283197,0.05396188253483572,0.09922778564480347,0.1808280643302066,0.13627970775432285,0.13059254001176213,0.29106693730078564,0.40221090840336005,0.10180787662388155,0.27556601563040817,0.13557372589057864
0.12068573438476171,0.22903455808188997,0.15170135982914068,0.0571188648460229,0.20554022181725995,0.40870911262402354,0.09103968269896615,0.12972953657795536,0.10507727113206898,0.05311831350612847,0.14877223897360314,0.22680114061992226,0.0980506947257829,0.07472310744031771,0.16540663231264774,0.07167398000907757,0.12900304363070614,0.257380677251059,0.3698404634298752,0.0798725573588773,0.27591637099030586,0.07271795570235148
0.12290071680409873,0.13487328580099828,0.15022744420307993,0.08189756302937613,0.2985929592238601,0.4348561870972927,0.14823786169086062,0.06499174273487737,0.13123051947323808,0.0762264044299825,0.09277731337358623,0.20799707594317107,0.06049301784181749,0.13707499012725113,0.23351867711271693,0.05957145555201618,0.08046791390980408,0.16308137914960255,0.3126711616475545,0.14406792451153405,0.27411568500920136,0.13370411252429398
0.12712703466859457,0.23818754762049318,0.19474427684501627,0.13448753109694545,0.11475931294707978,0.19412204427871138,0.06120389021680524,0.07292513952326415,0.2431944457694795,0.10950779307002548,0.08843266471596817,0.2559690790302287,0.07420450158625275,0.09453052550026655,0.2615691883882517,0.05236385860463364,0.05809192830512522,0.23762694121730843,0.3271043071376319,0.07592967588657737,0.14775924227630785,0.07792760884544105
0.05740446517340904,0.1773470692601075,0.17249458961666478,0.05232719357358259,0.21077085688026415,0.4279762875484484,0.08978555990457417,0.12222525683930663,0.23178478838203026,0.055142581348425035,0.11796472826930698,0.12139612776539169,0.14866625932671462,0.10148173539296901,0.2524570269553231,0.1141971500443266,0.09029801787651615,0.1875206248110784,0.302508164074884,0.09296568127389351,0.1902478688361976,0.11428819100587076
0.08584657285442726,0.2873459977473469,0.1802950315886555,0.13144684825889358,0.2938605071238198,0.2976348879238615,0.14694704332753689,0.12200365365460743,0.1054191985006967,0.09963662472012363,0.07182538878650642,0.2522055805004056,0.06424955429015132,0.08592333693997657,0.2595627297717269,0.11070940360887807,0.06735245149865086,0.15093412440921022,0.23926453539564618,0.13727302504846017,0.29699793122817497,0.1194150573509831
0.061586905952512976,0.12750418882919864,0.19436890041541516,0.07818547747733999,0.20461956883402976,0.2274733164896875,0.13655071258939802,0.11411476328852972,0.1443944323865899,0.10968428489168891,0.14499611839502252,0.20825331573522204,0.0998888153451356,0.10929508514349273,0.1871166629625866,0.10466974127140699,0.11949510889024617,0.2681743158851845,0.31950659785770485,0.13419335667918086,0.2544024952619981,0.10126547531450529
0.13631034258755936,0.1682132702100517,0.20850080127263498,0.06181648276216563,0.2258797276270525,0.28774072687147845,0.131707207094928,0.11939484444671,0.14621495931761427,0.08342438908169608,0.1286345014415552,0.2925984007717989,0.11181557343181191,0.06635238725850227,0.26356684323500434,0.07319470961159755,0.08460997265377855,0.10768526979246501,0.35666559061502723,0.06861014178462774,0.10543348424511197,0.08053106766967313
0.1123298126827558,0.12269470424811782,0.12569927352773036,0.11967371653641506,0.23914973779692342,0.4440097725856431,0.07579028270449398,0.10427244433475961,0.23437854871974567,0.1270912203745822,0.05894110023122595,0.1683744332077372,0.12024649705441039,0.08910815366517608,0.1240418110741217,0.08909059959055146,0.14756102008599148,0.2803523984270847,0.4119968747582423,0.13026433097957102,0.11304091825209842,0.07126443763710961
0.08308980248526492,0.28493872365571254,0.1313374428959916,0.1128942846779884,0.19090821295355465,0.2977854281978609,0.06708875873900658,0.07517990589069527,0.10394210755087284,0.060659825313377186,0.09175807757849283,0.22652437862678962,0.1059648683486914,0.14694123223352873,0.2088978195921699,0.1094476335186173,0.1140972077345332,0.19229549292494683,0.34088740619377444,0.09581868867378926,0.19278627536246656,0.053318935456242625
0.056355835028602363,0.27546787067619616,0.08909729097613035,0.1377472013527053,0.2255116160168127,0.24862548308625249,0.1168643219924431,0.08456959935039195,0.12082171639691477,0.05751377817358088,0.13791183075621646,0.2864056211020035,0.050977084741918366,0.07581334327011276,0.10115173209962432,0.09967668588591694,0.1322480563634361,0.22744029536165608,0.3783364611129474,0.09829688720853552,0.281844041172312,0.08039464012407238
0.08109823217156623,0.15158832554303112,0.1617420211494261,0.12350710438038857,0.21686286238462005,0.34002025629501775,0.1429375989127586,0.06815977168014256,0.2599832170746379,0.12281887562036033,0.144473202229141,0.12050194559813586,0.08264613082439919,0.11567366645412921,0.16491716598005407,0.1487785520214887,0.06325246727418485,0.23187078444115652,0.1980214904863719,0.06334799724159437,0.20774035959054282,0.1153162790531283
0.08251833220267471,0.2319968092068358,0.0803913410695113,0.13034809303848485,0.28023160209819775,0.22204368563345794,0.10567628930139297,0.14084505613336284,0.13570893241086673,0.09954913162061985,0.09674015112498696,0.2874456974472902,0.10177116433847114,0.08251900642246948,0.17329230697427958,0.06364397525567331,0.13620144822726227,0.27902354814130725,0.288467242325937,0.058060151375712465,0.19956250160685804,0.14383048184484826
0.12296061783380641,0.26344444004024314,0.144839702719869,0.07820345725713065,0.10908927606829158,0.17275899843259918,0.10716126894698999,0.10833917947661204,0.23054922157037494,0.1188402396427736,0.11134113892107077,0.23757714446016268,0.05878664991448334,0.12734731256866005,0.17923453832185107,0.11951445540475937,0.14227571905133943,0.22733393643344146,0.15279948594812798,0.12279393069737651,0.12109473999132613,0.1371204482263052
0.1137557471355213,0.21104016231989248,0.1563966952061365,0.06774395437797229,0.15619263791844606,0.18866391657319476,0.07799790936602842,0.09008514167636399,0.1476365562093453,0.09348273386037462,0.06670339460920752,0.11356741182103439,0.08506269312091808,0.06308736607183499,0.23909344133797242,0.09043187681042922,0.09870619188189358,0.22278671695201235,0.22400365935648692,0.09964611523552996,0.2313560209448588,0.12660647765353025
0.13872127425763264,0.20593011567120129,0.11798118781924266,0.12506147516408583,0.2900822968153117,0.18841375168733174,0.1269492933191937,0.09620058036441326,0.11988827855186904,0.07464020332391068,0.14911686261369766,0.16019271338936325,0.05332031087913666,0.14698210450785448,0.17771162025406914,0.09281996149256147,0.11062529377509775,0.113330408112138,0.3679385145339015,0.09368507026151796,0.2644206321200451,0.12884473432532986
0.09722149251619493,0.14837045818009034,0.1636249890853516,0.1306834739267264,0.27805275677818325,0.19557080805368832,0.06870437485575234,0.1447283339611815,0.1486344381998908,0.13191023176741995,0.07316717013834434,0.2416344177290563,0.05785784971550208,0.09537895413836392,0.18973872452450613,0.12175977656581762,0.12648098009029954,0.20368160438904082,0.4475429854048091,0.12295082286523967,0.17608400150151246,0.11649849034759953
0.06195942459383017,0.11862055356117984,0.07957503749085741,0.14905051420006732,0.1911313505571426,0.19164815179482303,0.08236792364042436,0.06533514031160802,0.24445338637113181,0.12994158789689791,0.14427317741351256,0.11347012029375435,0.0896923276201596,0.0736050463346464,0.1475088261748655,0.11924361513243696,0.06748386272604126,0.13003380016340832,0.17975342987616477,0.12655128989911096,0.25512237018506545,0.0760286857566003
0.1213244787222995,0.27944315159066535,0.08060222831238216,0.09126176769114265,0.22402651956030734,0.3422624234409644,0.09254364386164168,0.10862298320167972,0.2711392936212571,0.11946964708544268,0.11496466489923685,0.21643409203525465,0.06327157540430603,0.05734967473300127,0.174650358325868,0.14912559937021883,0.10025660764634424,0.2474867537442971,0.2704482947583865,0.06589081676693535,0.2928953307801623,0.14071950307058298
0.12607850486168976,0.2800836114326661,0.19839008409894876,0.08720180857927831,0.15547623659622653,0.20456402531974344,0.10076103786844551,0.10058886788844659,0.2660439729133983,0.07721451372299627,0.11077367948788591,0.16917661139059134,0.10675408482615581,0.06697579050875407,0.1454539254526303,0.06283942894541253,0.08986630277723132,0.2024443841625349,0.3900212906097479,0.11102251494776413,0.1407532918255378,0.1170732311905834
0.10612771975694962,0.2266202914546536,0.12902859621168944,0.12764129607419966,0.13762423194475226,0.25370018499715896,0.07424097324150802,0.11114542354346478,0.17943670592369096,0.1090230666869087,0.10126885110165085,0.2241831035534954,0.11894649691372657,0.10197739485560176,0.11463918475368873,0.060410964938416634,0.06463739921622491,0.23604555584167067,0.21121069038866966,0.06353540822776856,0.20466592623894825,0.10604406309804398
0.12709671799545608,0.16780595820974015,0.09405907689778271,0.08408035402530178,0.19273968098799643,0.4190365229718036,0.06148368247392036,0.05181101838208405,0.23361702731412923,0.08609738969400269,0.07306698117177587,0.10914840676250258,0.13005866991090828,0.08370031764312863,0.22068971867627557,0.12243388171287412,0.08675344222915314,0.10833458012047686,0.3165254847906859,0.12513750860290457,0.1574275916169151,0.06109894692134811
0.09937955963643907,0.16984191492253217,0.15333648900822067,0.14307573256035647,0.17067044560521055,0.2921884920788617,0.11106200424416326,0.13721239089441514,0.1409968590831642,0.059158207332663415,0.06765280320055082,0.2743073612304753,0.07001502442448101,0.13288833658826094,0.23364255971100326,0.1078386917006409,0.05681723093854936,0.11695840320916065,0.36992138880890246,0.11569551562671394,0.25857088380676785,0.09470555438064254
0.1022732829381994,0.24519113577404786,0.19049903296479165,0.13584127518430117,0.2167312223701744,0.3502673215563082,0.07886305532402557,0.14321182824836123,0.15862954605220264,0.1417313575462243,0.07204862090701754,0.29469779383547934,0.06674825822590698,0.09308875236618058,0.2238980692019229,0.07741606665598058,0.0525811906949487,0.24326467761253645,0.33479563507805377,0.1456614621083458,0.2155186731762315,0.09603582712019262
0.09275410183585496,0.2794220519905154,0.10737315412452647,0.09289940273750183,0.11554692739299698,0.20169596136048895,0.10812382214226123,0.10651331835892089,0.27926716370422394,0.06368186309189613,0.06864382621442545,0.29377557105713825,0.06045678403344003,0.07487142725876299,0.19269880876011447,0.05794193689889866,0.06351662891548228,0.11441686719973468,0.20640742038462484,0.05689580163564212,0.22691648351006075,0.136456360952267
0.052541912674409524,0.2774172848530234,0.16843357137285003,0.12508710677914975,0.2948789615332333,0.20768670564260122,0.06543627152742024,0.11966508238768922,0.10260038470214722,0.14502373538208024,0.12795844735667533,0.24993036634858493,0.11364302495436367,0.111714498660403,0.17595715603584597,0.058565824959643055,0.14631151115891738,0.11425134555305172,0.2566153706057218,0.055705472115125436,0.25958283192317877,0.10466482201877884
0.060789142699330445,0.2559751091715248,0.0878021197490652,0.12545428740846823,0.2972421488959206,0.16226058487994366,0.09811401018548174,0.14224993811772957,0.11710170617089362,0.09460057729579557,0.085012525916673,0.1260172480261264,0.12064757264869011,0.12067772168854458,0.272666729914365,0.13941908746641182,0.10495295358950169,0.1024216950469775,0.38513753534561923,0.07821870746932001,0.17919409453249097,0.08804005489704096
